filename_mel,prob_ai_mel,prob_human_mel,true_label_mel,pred_label_mel,base_filename,filename_mfcc,prob_ai_mfcc,prob_human_mfcc,true_label_mfcc,pred_label_mfcc,filename_plp,prob_ai_plp,prob_human_plp,true_label_plp,pred_label_plp,filename_cqt,prob_ai_cqt,prob_human_cqt,true_label_cqt,pred_label_cqt,filename_chrm,prob_ai_chrm,prob_human_chrm,true_label_chrm,pred_label_chrm,weighted_prob_ai,weighted_prob_human,final_pred_label
S2626RN_segment_1_shifted-Mel_Spectrogram.png,1.0,8.558042153734479e-19,0,0,S2626RN_segment_1_shifted,S2626RN_segment_1_shifted-MFCC.png,1.0,1.7040384728272958e-11,0,0,S2626RN_segment_1_shifted_plp.png,0.9908586144447328,0.0091414283961057,0,0,S2626RN_segment_1_shifted-CQT.png,1.0,6.747543079832495e-10,0,0,S2626RN_segment_1_shifted-Chromagram.png,1.0,2.05632377792142e-09,0,0,0.9995429307222365,0.00045707173091090556,0
H3902N-Mel_Spectrogram.png,3.863401616399642e-07,0.9999996423721312,1,1,H3902N,H3902N-MFCC.png,4.663267168247831e-12,1.0,1,1,H3902N_plp.png,0.2657694518566131,0.7342305183410645,1,1,H3902N-CQT.png,3.8119906536904224e-12,1.0,1,1,H3902N-Chromagram.png,1.1637928309937706e-06,0.9999988079071044,1,1,0.013288762826924106,0.9867112457752227,1
S2468RN_segment_2_shifted-Mel_Spectrogram.png,1.0,2.16996163260319e-08,0,0,S2468RN_segment_2_shifted,S2468RN_segment_2_shifted-MFCC.png,0.999995231628418,4.824059487873456e-06,0,0,S2468RN_segment_2_shifted_plp.png,0.9716129302978516,0.0283870566636323,0,0,S2468RN_segment_2_shifted-CQT.png,0.9999849796295166,1.5008794434834272e-05,0,0,S2468RN_segment_2_shifted-Chromagram.png,0.9999985694885254,1.4618112800235394e-06,0,0,0.9985770583152771,0.0014229661131741574,0
U1160RN_segment_2-Mel_Spectrogram.png,0.9989330172538756,0.001066920463927,0,0,U1160RN_segment_2,U1160RN_segment_2-MFCC.png,0.1130966171622276,0.8869034051895142,0,1,U1160RN_segment_2_plp.png,0.2982278168201446,0.7017722129821777,0,1,U1160RN_segment_2-CQT.png,0.0003201850049663,0.9996798038482666,0,1,U1160RN_segment_2-Chromagram.png,0.2837699651718139,0.716230034828186,0,1,0.5211304271637345,0.4788695502153132,0
H9929N-Mel_Spectrogram.png,1.776372972328577e-11,1.0,1,1,H9929N,H9929N-MFCC.png,3.983162244480809e-08,1.0,1,1,H9929N_plp.png,0.2634133994579315,0.7365866303443909,1,1,H9929N-CQT.png,8.416590341342456e-12,1.0,1,1,H9929N-Chromagram.png,8.283748798021406e-08,0.9999998807907104,1,1,0.013170688223807153,0.9868293195962906,1
H11059N-Mel_Spectrogram.png,8.354625435913476e-09,1.0,1,1,H11059N,H11059N-MFCC.png,1.634906809542744e-13,1.0,1,1,H11059N_plp.png,0.0315123870968818,0.9684876203536988,1,1,H11059N-CQT.png,2.453605027485928e-11,1.0,1,1,H11059N-Chromagram.png,5.256631538941292e-07,0.9999995231628418,1,1,0.0015756756844622058,0.9984243333339692,1
S3601RN_segment_2-Mel_Spectrogram.png,1.0,4.755035442813565e-15,0,0,S3601RN_segment_2,S3601RN_segment_2-MFCC.png,1.0,1.7213443258771294e-16,0,0,S3601RN_segment_2_plp.png,0.9744930863380432,0.0255068950355052,0,0,S3601RN_segment_2-CQT.png,1.0,6.103377216603799e-14,0,0,S3601RN_segment_2-Chromagram.png,0.9999996423721312,3.308149985059572e-07,0,0,0.9987246185541153,0.0012753778332864486,0
S685RN_segment_2_shifted-Mel_Spectrogram.png,1.0,9.4294546572211e-17,0,0,S685RN_segment_2_shifted,S685RN_segment_2_shifted-MFCC.png,1.0,2.2746580107591604e-17,0,0,S685RN_segment_2_shifted_plp.png,0.9558608531951904,0.0441391840577125,0,0,S685RN_segment_2_shifted-CQT.png,1.0,4.87769880042066e-10,0,0,S685RN_segment_2_shifted-Chromagram.png,1.0,7.487834241537428e-10,0,0,0.9977930426597594,0.0022069593509294974,0
H15000N-Mel_Spectrogram.png,3.546638894028065e-12,1.0,1,1,H15000N,H15000N-MFCC.png,1.1008828293412876e-09,1.0,1,1,H15000N_plp.png,0.014000809751451,0.9859991669654846,1,1,H15000N-CQT.png,5.631081386093693e-16,1.0,1,1,H15000N-Chromagram.png,8.93788687506003e-09,1.0,1,1,0.0007000416581780169,0.9992999583482742,1
U1365RN_segment_1_stretched-Mel_Spectrogram.png,1.0,7.208623346681431e-13,0,0,U1365RN_segment_1_stretched,U1365RN_segment_1_stretched-MFCC.png,1.0,1.049062170466186e-09,0,0,U1365RN_segment_1_stretched_plp.png,0.9737306833267212,0.0262692663818597,0,0,U1365RN_segment_1_stretched-CQT.png,1.0,1.9918192529361227e-12,0,0,U1365RN_segment_1_stretched-Chromagram.png,0.976314663887024,0.0236853640526533,0,0,0.9963180005550385,0.0036819999872470185,0
U1131RN_segment_1-Mel_Spectrogram.png,1.0,3.917131063957413e-09,0,0,U1131RN_segment_1,U1131RN_segment_1-MFCC.png,3.2116873626364395e-05,0.9999679327011108,0,1,U1131RN_segment_1_plp.png,0.4892081022262573,0.5107918977737427,0,1,U1131RN_segment_1-CQT.png,0.9997283816337584,0.0002716218878049,0,0,U1131RN_segment_1-Chromagram.png,0.9939746260643004,0.0060254442505538,0,0,0.7238251541812133,0.2761748675348999,0
H6670N-Mel_Spectrogram.png,2.1272703043528907e-10,1.0,1,1,H6670N,H6670N-MFCC.png,0.0010930575663223,0.9989069700241088,1,1,H6670N_plp.png,0.6973994970321655,0.3026004731655121,1,0,H6670N-CQT.png,2.5114754720334526e-10,1.0,1,1,H6670N-Chromagram.png,0.0001216386954183,0.9998782873153688,1,1,0.03515540324612997,0.9648445948958397,1
S5199RN_segment_1_shifted-Mel_Spectrogram.png,1.0,8.911971127752417e-18,0,0,S5199RN_segment_1_shifted,S5199RN_segment_1_shifted-MFCC.png,1.0,3.211519490284049e-15,0,0,S5199RN_segment_1_shifted_plp.png,0.9749161005020142,0.0250838510692119,0,0,S5199RN_segment_1_shifted-CQT.png,0.9999948740005492,5.167414656170877e-06,0,0,S5199RN_segment_1_shifted-Chromagram.png,1.0,1.5359034932771465e-08,0,0,0.9987450361251831,0.001254969201563321,0
S4879RN_segment_2_shifted-Mel_Spectrogram.png,1.0,1.1094180124530199e-16,0,0,S4879RN_segment_2_shifted,S4879RN_segment_2_shifted-MFCC.png,1.0,1.7688341703890956e-14,0,0,S4879RN_segment_2_shifted_plp.png,0.990817666053772,0.0091824037954211,0,0,S4879RN_segment_2_shifted-CQT.png,0.9999998807907104,1.1513729702983257e-07,0,0,S4879RN_segment_2_shifted-Chromagram.png,1.0,2.994458370153552e-08,0,0,0.999540865421295,0.0004591404548284516,0
H24237N-Mel_Spectrogram.png,5.206479778557816e-12,1.0,1,1,H24237N,H24237N-MFCC.png,4.636659979573299e-12,1.0,1,1,H24237N_plp.png,0.0429310947656631,0.9570688605308532,1,1,H24237N-CQT.png,3.3715547189647247e-15,1.0,1,1,H24237N-Chromagram.png,8.775568716146154e-09,1.0,1,1,0.0021465556193426133,0.9978534430265427,1
H4578N-Mel_Spectrogram.png,0.0345381833612918,0.965461790561676,1,1,H4578N,H4578N-MFCC.png,0.0340266935527324,0.9659733176231384,1,1,H4578N_plp.png,0.1294952481985092,0.8705047965049744,1,1,H4578N-CQT.png,0.3088721334934234,0.6911278367042542,1,1,H4578N-Chromagram.png,0.1428023129701614,0.857197642326355,1,1,0.09113466963171953,0.9088653147220611,1
H17961N-Mel_Spectrogram.png,0.0012239721836522,0.9987760186195374,1,1,H17961N,H17961N-MFCC.png,1.0082447943204895e-06,0.9999990463256836,1,1,H17961N_plp.png,0.6632472276687622,0.336752712726593,1,0,H17961N-CQT.png,0.3096333146095276,0.6903667449951172,1,1,H17961N-Chromagram.png,0.9675711989402772,0.0324288345873355,1,0,0.17691551801273706,0.8230845008045435,1
S4917RN_segment_2-Mel_Spectrogram.png,1.0,1.757236087055521e-14,0,0,S4917RN_segment_2,S4917RN_segment_2-MFCC.png,1.0,1.1244028819135112e-08,0,0,S4917RN_segment_2_plp.png,0.8937380313873291,0.106261983513832,0,0,S4917RN_segment_2-CQT.png,1.0,5.175091583563274e-13,0,0,S4917RN_segment_2-Chromagram.png,0.9997701048851012,0.000229959245189,0,0,0.9946639120578766,0.005336097911303239,0
S525RN_segment_2-Mel_Spectrogram.png,0.9999920129776,8.043152774916962e-06,0,0,S525RN_segment_2,S525RN_segment_2-MFCC.png,0.999941349029541,5.866752690053545e-05,0,0,S525RN_segment_2_plp.png,0.6551202535629272,0.3448797464370727,0,0,S525RN_segment_2-CQT.png,0.9966267347335817,0.003373347222805,0,0,S525RN_segment_2-Chromagram.png,0.999669313430786,0.0003307349106762,0,0,0.9821986973285675,0.017801349196815853,0
H19634N-Mel_Spectrogram.png,9.673579370428342e-06,0.9999903440475464,1,1,H19634N,H19634N-MFCC.png,1.641344872516104e-11,1.0,1,1,H19634N_plp.png,0.0034831692464649,0.9965168237686156,1,1,H19634N-CQT.png,6.372909524543502e-07,0.9999994039535522,1,1,H19634N-Chromagram.png,0.0001402713096467,0.9998596906661988,1,1,0.0001926343017508381,0.9998073756694794,1
H18091N-Mel_Spectrogram.png,3.1467305205978846e-08,1.0,1,1,H18091N,H18091N-MFCC.png,4.29626167974817e-10,1.0,1,1,H18091N_plp.png,0.2268025577068328,0.7731974720954895,1,1,H18091N-CQT.png,1.862989580311836e-12,1.0,1,1,H18091N-Chromagram.png,2.7706363425750172e-08,1.0,1,1,0.011340144923951315,0.9886598736047745,1
H13645N-Mel_Spectrogram.png,2.556760136940284e-06,0.9999974966049194,1,1,H13645N,H13645N-MFCC.png,8.363573300584903e-08,0.9999998807907104,1,1,H13645N_plp.png,0.5056216716766357,0.4943783283233642,1,0,H13645N-CQT.png,0.0422473698854446,0.9577526450157166,1,1,H13645N-Chromagram.png,0.3474317193031311,0.6525683403015137,1,1,0.06636253244795647,0.9336374908685685,1
S3944RN_segment_2-Mel_Spectrogram.png,0.9999994039535522,5.615540885628434e-07,0,0,S3944RN_segment_2,S3944RN_segment_2-MFCC.png,0.9999542236328124,4.5719494664808735e-05,0,0,S3944RN_segment_2_plp.png,0.6066447496414185,0.3933552503585815,0,0,S3944RN_segment_2-CQT.png,1.0,3.8094816190437095e-09,0,0,S3944RN_segment_2-Chromagram.png,0.0203755907714366,0.9796243906021118,0,1,0.8823580842465162,0.11764188472256856,0
H8586N-Mel_Spectrogram.png,0.0037404079921543,0.9962595701217652,1,1,H8586N,H8586N-MFCC.png,0.000140478630783,0.9998594522476196,1,1,H8586N_plp.png,0.0856832712888717,0.914316713809967,1,1,H8586N-CQT.png,0.0161206759512424,0.9838792681694032,1,1,H8586N-Chromagram.png,0.0461428500711917,0.953857123851776,1,1,0.0130348532184143,0.9869651079177857,1
H19883N-Mel_Spectrogram.png,0.0018005992751568,0.9981993436813354,1,1,H19883N,H19883N-MFCC.png,1.9869853318255082e-08,1.0,1,1,H19883N_plp.png,0.2467235177755355,0.753276526927948,1,1,H19883N-CQT.png,0.0066047785803675,0.9933952689170836,1,1,H19883N-Chromagram.png,0.050926424562931,0.949073612689972,1,1,0.019229809773408893,0.9807701826095582,1
U469RN_segment_1_shifted-Mel_Spectrogram.png,0.9999908208847046,9.156477062788326e-06,0,0,U469RN_segment_1_shifted,U469RN_segment_1_shifted-MFCC.png,0.9999991655349731,8.11564120795083e-07,0,0,U469RN_segment_1_shifted_plp.png,0.9621834754943848,0.0378165133297443,0,0,U469RN_segment_1_shifted-CQT.png,0.9999992847442628,7.39242238978477e-07,0,0,U469RN_segment_1_shifted-Chromagram.png,0.0827687159180641,0.917231261730194,0,1,0.9063815988600255,0.09361838603155093,0
U1329RN_segment_2_shifted-Mel_Spectrogram.png,1.0,6.386889239706761e-09,0,0,U1329RN_segment_2_shifted,U1329RN_segment_2_shifted-MFCC.png,1.0,2.3829143800719764e-15,0,0,U1329RN_segment_2_shifted_plp.png,0.93774151802063,0.0622585043311119,0,0,U1329RN_segment_2_shifted-CQT.png,0.8611946702003479,0.1388052999973297,0,0,U1329RN_segment_2_shifted-Chromagram.png,0.9999176263809204,8.241327304858714e-05,0,0,0.9760580390691757,0.023941964417560666,0
H20027N-Mel_Spectrogram.png,4.5804264914295356e-07,0.9999995231628418,1,1,H20027N,H20027N-MFCC.png,4.795992208528333e-05,0.9999520778656006,1,1,H20027N_plp.png,0.7882091999053955,0.2117907851934433,1,0,H20027N-CQT.png,5.603920539415386e-12,1.0,1,1,H20027N-Chromagram.png,2.0188338112347992e-06,0.9999979734420776,1,1,0.03942285797920493,0.9605771414935591,1
H15026N-Mel_Spectrogram.png,2.649677071531187e-06,0.99999737739563,1,1,H15026N,H15026N-MFCC.png,0.0001273853413295,0.9998725652694702,1,1,H15026N_plp.png,0.074602372944355,0.9253975749015808,1,1,H15026N-CQT.png,1.2512597624692035e-09,1.0,1,1,H15026N-Chromagram.png,0.0002603951725177,0.9997395873069764,1,1,0.0037891970421730483,0.9962107986211779,1
H5488N-Mel_Spectrogram.png,2.4459712033575437e-10,1.0,1,1,H5488N,H5488N-MFCC.png,2.4860620506661487e-11,1.0,1,1,H5488N_plp.png,0.740278959274292,0.2597210109233856,1,0,H5488N-CQT.png,4.521406538060546e-08,1.0,1,1,H5488N-Chromagram.png,8.652956573484971e-09,1.0,1,1,0.037013955727403916,0.9629860505461693,1
S10RN_segment_1-Mel_Spectrogram.png,0.9999995231628418,4.545028673419438e-07,0,0,S10RN_segment_1,S10RN_segment_1-MFCC.png,0.9930561184883118,0.0069438708014786,0,0,S10RN_segment_1_plp.png,0.8451506495475769,0.1548493802547454,0,0,S10RN_segment_1-CQT.png,0.2476400732994079,0.752359926700592,0,1,S10RN_segment_1-Chromagram.png,0.9776017665863036,0.0223983004689216,0,0,0.8754275351762772,0.1245724602913782,0
S3747RN_segment_2-Mel_Spectrogram.png,1.0,3.372236864751521e-11,0,0,S3747RN_segment_2,S3747RN_segment_2-MFCC.png,1.0,1.7725113043987048e-11,0,0,S3747RN_segment_2_plp.png,0.9465792179107666,0.0534207373857498,0,0,S3747RN_segment_2-CQT.png,1.0,1.112630088973346e-13,0,0,S3747RN_segment_2-Chromagram.png,0.8843572735786438,0.1156427189707756,0,0,0.9857646882534027,0.014235308785988086,0
S2980RN_segment_2-Mel_Spectrogram.png,1.0,3.8775622712705635e-09,0,0,S2980RN_segment_2,S2980RN_segment_2-MFCC.png,0.999902606010437,9.73318819887936e-05,0,0,S2980RN_segment_2_plp.png,0.2779940664768219,0.7220059633255005,0,1,S2980RN_segment_2-CQT.png,1.0,3.590347721983153e-20,0,0,S2980RN_segment_2-Chromagram.png,0.8687609434127808,0.1312390863895416,0,0,0.9507514491677284,0.04924854152062941,0
H2227N-Mel_Spectrogram.png,0.0012839827686548,0.9987159967422484,1,1,H2227N,H2227N-MFCC.png,2.8253360540020367e-08,1.0,1,1,H2227N_plp.png,0.2765311002731323,0.7234688997268677,1,1,H2227N-CQT.png,1.677216943107851e-07,0.9999998807907104,1,1,H2227N-Chromagram.png,0.0077099776826798,0.9922899603843688,1,1,0.015175377249413537,0.9848246216773986,1
U1411RN_segment_1_shifted-Mel_Spectrogram.png,0.999950647354126,4.936084951623343e-05,0,0,U1411RN_segment_1_shifted,U1411RN_segment_1_shifted-MFCC.png,1.0,1.4437485928997518e-11,0,0,U1411RN_segment_1_shifted_plp.png,0.9848514199256896,0.0151485884562134,0,0,U1411RN_segment_1_shifted-CQT.png,0.9999756813049316,2.433846384519711e-05,0,0,U1411RN_segment_1_shifted-Chromagram.png,0.9999762773513794,2.3748074454488236e-05,0,0,0.999214342236519,0.000785667385724575,0
S5064RN_segment_1-Mel_Spectrogram.png,1.0,7.332946694305065e-09,0,0,S5064RN_segment_1,S5064RN_segment_1-MFCC.png,0.999991536140442,8.42724330141209e-06,0,0,S5064RN_segment_1_plp.png,0.3341249525547027,0.6658750176429749,0,1,S5064RN_segment_1-CQT.png,0.9999988079071044,1.2251795169504476e-06,0,0,S5064RN_segment_1-Chromagram.png,0.9999260902404784,7.390506652882323e-05,0,0,0.9666965618729592,0.033303435276380536,0
S3439RN_segment_2-Mel_Spectrogram.png,1.0,1.1718328529752853e-08,0,0,S3439RN_segment_2,S3439RN_segment_2-MFCC.png,1.0,4.734593828104039e-10,0,0,S3439RN_segment_2_plp.png,0.0277730617672204,0.9722269177436828,0,1,S3439RN_segment_2-CQT.png,0.4050219357013702,0.5949780941009521,0,1,S3439RN_segment_2-Chromagram.png,0.328876256942749,0.671123743057251,0,1,0.7950295691378414,0.20497043969966477,0
H16643N-Mel_Spectrogram.png,7.380970055237412e-05,0.999926209449768,1,1,H16643N,H16643N-MFCC.png,0.0064015826210379,0.993598461151123,1,1,H16643N_plp.png,0.9307130575180054,0.0692868903279304,1,0,H16643N-CQT.png,3.7911379990873684e-07,0.9999996423721312,1,1,H16643N-Chromagram.png,0.6680455207824707,0.3319544792175293,1,0,0.11497387184172538,0.8850261483341455,1
S2284RN_segment_2-Mel_Spectrogram.png,1.0,7.327431023052e-11,0,0,S2284RN_segment_2,S2284RN_segment_2-MFCC.png,1.0,2.0118359755905144e-10,0,0,S2284RN_segment_2_plp.png,0.7678532600402832,0.2321466952562332,0,0,S2284RN_segment_2-CQT.png,0.9966527819633484,0.0033472690265625,0,0,S2284RN_segment_2-Chromagram.png,0.999992847442627,7.169292530306848e-06,0,0,0.9878898650407791,0.012110142129318404,0
S1542RN_segment_1-Mel_Spectrogram.png,1.0,9.980046303259549e-13,0,0,S1542RN_segment_1,S1542RN_segment_1-MFCC.png,0.999958038330078,4.193728454993106e-05,0,0,S1542RN_segment_1_plp.png,0.8867211937904358,0.1132787391543388,0,0,S1542RN_segment_1-CQT.png,0.9999994039535522,5.975911676614487e-07,0,0,S1542RN_segment_1-Chromagram.png,0.832616925239563,0.167383074760437,0,0,0.9775871723890305,0.022412818394022375,0
S4779RN_segment_2_stretched-Mel_Spectrogram.png,1.0,4.8312603695421785e-08,0,0,S4779RN_segment_2_stretched,S4779RN_segment_2_stretched-MFCC.png,1.0,6.695419774160882e-09,0,0,S4779RN_segment_2_stretched_plp.png,0.986193597316742,0.0138064241036772,0,0,S4779RN_segment_2_stretched-CQT.png,1.0,1.2373969579017321e-13,0,0,S4779RN_segment_2_stretched-Chromagram.png,0.9999998807907104,8.028501952139777e-08,0,0,0.9993096679449082,0.0006903526482309796,0
U515RN_segment_2-Mel_Spectrogram.png,0.1525089591741562,0.8474910259246826,0,1,U515RN_segment_2,U515RN_segment_2-MFCC.png,0.2398865967988968,0.7601134181022644,0,1,U515RN_segment_2_plp.png,0.532662034034729,0.4673379957675934,0,0,U515RN_segment_2-CQT.png,0.0017085374565795,0.9982914328575134,0,1,U515RN_segment_2-Chromagram.png,0.4042942225933075,0.5957058072090149,0,1,0.1959194854076486,0.8040805116295815,1
H9618N-Mel_Spectrogram.png,2.076912323900615e-06,0.9999979734420776,1,1,H9618N,H9618N-MFCC.png,0.0737283825874328,0.9262715578079224,1,1,H9618N_plp.png,0.9692426323890686,0.0307573471218347,1,0,H9618N-CQT.png,5.029107013644619e-14,1.0,1,1,H9618N-Chromagram.png,2.0127985408180397e-05,0.999979853630066,1,1,0.06689717467540575,0.933102830220014,1
U1016RN_segment_2-Mel_Spectrogram.png,0.9754636287689208,0.0245363693684339,0,0,U1016RN_segment_2,U1016RN_segment_2-MFCC.png,0.997611165046692,0.0023888952564448,0,0,U1016RN_segment_2_plp.png,0.6919403076171875,0.3080597221851349,0,0,U1016RN_segment_2-CQT.png,0.9990435242652892,0.0009565034997649,0,0,U1016RN_segment_2-Chromagram.png,0.9963392019271852,0.0036608362570405,0,0,0.9724488884210586,0.027551135289831986,0
H19050N-Mel_Spectrogram.png,0.9849814176559448,0.0150185637176036,1,0,H19050N,H19050N-MFCC.png,0.0077832676470279,0.99221670627594,1,1,H19050N_plp.png,0.2047599703073501,0.7952399849891663,1,1,H19050N-CQT.png,0.9818206429481506,0.0181793235242366,1,0,H19050N-Chromagram.png,0.8864343166351318,0.1135657131671905,1,0,0.6913419814780355,0.30865799933671956,0
S4470RN_segment_2-Mel_Spectrogram.png,0.9999988079071044,1.1940131798837683e-06,0,0,S4470RN_segment_2,S4470RN_segment_2-MFCC.png,1.0,1.3194621784062832e-10,0,0,S4470RN_segment_2_plp.png,0.9465105533599854,0.0534894242882728,0,0,S4470RN_segment_2-CQT.png,1.0,1.2550474473972761e-14,0,0,S4470RN_segment_2-Chromagram.png,0.9996927976608276,0.0003072698891628,0,0,0.997294270992279,0.0027057355422493053,0
S1704RN_segment_1-Mel_Spectrogram.png,1.0,1.4865094932758892e-08,0,0,S1704RN_segment_1,S1704RN_segment_1-MFCC.png,1.0,1.391158564213735e-12,0,0,S1704RN_segment_1_plp.png,0.9023435711860656,0.0976564064621925,0,0,S1704RN_segment_1-CQT.png,0.9999903440475464,9.711978236737195e-06,0,0,S1704RN_segment_1-Chromagram.png,0.9999988079071044,1.1864218549817451e-06,0,0,0.9951156109571456,0.004884402451671143,0
S4739RN_segment_2-Mel_Spectrogram.png,1.0,1.846369465739045e-13,0,0,S4739RN_segment_2,S4739RN_segment_2-MFCC.png,0.8812049031257629,0.118795059621334,0,0,S4739RN_segment_2_plp.png,0.4896524548530578,0.5103475451469421,0,1,S4739RN_segment_2-CQT.png,1.0,3.973289579295436e-12,0,0,S4739RN_segment_2-Chromagram.png,0.9999920129776,8.043359230214264e-06,0,0,0.9447830498218536,0.055216946499282715,0
S1331RN_segment_1-Mel_Spectrogram.png,1.0,5.2724279803184615e-11,0,0,S1331RN_segment_1,S1331RN_segment_1-MFCC.png,0.9999555349349976,4.445072772796266e-05,0,0,S1331RN_segment_1_plp.png,0.4676063358783722,0.5323936343193054,0,1,S1331RN_segment_1-CQT.png,1.0,1.1058530969469767e-14,0,0,S1331RN_segment_1-Chromagram.png,0.9997573494911194,0.0002426206774543,0,0,0.9733449354767799,0.02665505648937028,0
S3271RN_segment_2_shifted-Mel_Spectrogram.png,1.0,1.7827533069572632e-12,0,0,S3271RN_segment_2_shifted,S3271RN_segment_2_shifted-MFCC.png,1.0,5.073501341268383e-11,0,0,S3271RN_segment_2_shifted_plp.png,0.9837107062339784,0.0162893161177635,0,0,S3271RN_segment_2_shifted-CQT.png,1.0,3.00611813219831e-10,0,0,S3271RN_segment_2_shifted-Chromagram.png,1.0,1.2457652964759092e-10,0,0,0.9991855353116988,0.0008144658769235923,0
U1393RN_segment_2-Mel_Spectrogram.png,0.9969108700752258,0.0030891250353306,0,0,U1393RN_segment_2,U1393RN_segment_2-MFCC.png,0.9428633451461792,0.0571366921067237,0,0,U1393RN_segment_2_plp.png,0.499239444732666,0.500760555267334,0,1,U1393RN_segment_2-CQT.png,0.999387264251709,0.000612772477325,0,0,U1393RN_segment_2-Chromagram.png,0.5051273107528687,0.4948727190494537,0,0,0.909708520770073,0.09029149483249052,0
H18007N-Mel_Spectrogram.png,1.4321773278425098e-07,0.9999998807907104,1,1,H18007N,H18007N-MFCC.png,6.992680306322496e-12,1.0,1,1,H18007N_plp.png,0.4129167199134826,0.5870832800865173,1,1,H18007N-CQT.png,1.5430755284651099e-10,1.0,1,1,H18007N-Chromagram.png,1.4625424427094913e-08,1.0,1,1,0.02064590193109063,0.9793541103601456,1
U908RN_segment_1-Mel_Spectrogram.png,0.999733030796051,0.0002669699606485,0,0,U908RN_segment_1,U908RN_segment_1-MFCC.png,0.242293581366539,0.7577064037322998,0,1,U908RN_segment_1_plp.png,0.2342858612537384,0.7657141089439392,0,1,U908RN_segment_1-CQT.png,0.9407411813735962,0.059258859604597,0,0,U908RN_segment_1-Chromagram.png,0.6575807332992554,0.3424192667007446,0,0,0.7290368027985096,0.2709631984733278,0
H4965N-Mel_Spectrogram.png,2.0308701942362006e-10,1.0,1,1,H4965N,H4965N-MFCC.png,6.346938334900187e-07,0.9999994039535522,1,1,H4965N_plp.png,0.7083068490028381,0.2916931509971618,1,0,H4965N-CQT.png,4.4637685214787837e-10,1.0,1,1,H4965N-Chromagram.png,1.8173818716604728e-07,0.9999997615814208,1,1,0.03541551945576468,0.9645844846963881,1
U840RN_segment_2-Mel_Spectrogram.png,0.9998475313186646,0.0001524082181276,0,0,U840RN_segment_2,U840RN_segment_2-MFCC.png,0.9997305274009703,0.0002694529539439,0,0,U840RN_segment_2_plp.png,0.5179732441902161,0.4820267856121063,0,0,U840RN_segment_2-CQT.png,0.9999866485595704,1.337995217909338e-05,0,0,U840RN_segment_2-Chromagram.png,0.2107928991317749,0.7892070412635803,0,1,0.8968399703502655,0.10315999733643362,0
S1476RN_segment_1-Mel_Spectrogram.png,1.0,6.71175670596824e-10,0,0,S1476RN_segment_1,S1476RN_segment_1-MFCC.png,0.9999990463256836,1.0026603831647662e-06,0,0,S1476RN_segment_1_plp.png,0.8089510202407837,0.1910489201545715,0,0,S1476RN_segment_1-CQT.png,0.5896204710006714,0.4103795886039734,0,0,S1476RN_segment_1-Chromagram.png,0.975461483001709,0.0245385505259037,0,0,0.9264365315437317,0.0735634903180398,0
H15667N-Mel_Spectrogram.png,5.457243901219044e-07,0.9999994039535522,1,1,H15667N,H15667N-MFCC.png,1.3669728105014656e-06,0.9999986886978148,1,1,H15667N_plp.png,0.1031561940908432,0.8968437910079956,1,1,H15667N-CQT.png,0.1602068096399307,0.8397932052612305,1,1,H15667N-Chromagram.png,0.9999727010726928,2.724720434343908e-05,1,0,0.12918668857697924,0.870813299013571,1
H23464N-Mel_Spectrogram.png,7.567815298037406e-12,1.0,1,1,H23464N,H23464N-MFCC.png,1.415024130854703e-12,1.0,1,1,H23464N_plp.png,0.2990355193614959,0.7009644508361816,1,1,H23464N-CQT.png,1.7352416170623994e-09,1.0,1,1,H23464N-Chromagram.png,1.847984663072566e-07,0.9999997615814208,1,1,0.014951794711966941,0.9850481986999511,1
U366RN_segment_2-Mel_Spectrogram.png,0.9966906309127808,0.0033093350939452,0,0,U366RN_segment_2,U366RN_segment_2-MFCC.png,0.1800116598606109,0.8199883699417114,0,1,U366RN_segment_2_plp.png,0.814885139465332,0.1851148456335067,0,0,U366RN_segment_2-CQT.png,0.9667658805847168,0.0332340896129608,0,0,U366RN_segment_2-Chromagram.png,0.9529399871826172,0.0470600426197052,0,0,0.7745668366551399,0.2254331532632932,0
H8388N-Mel_Spectrogram.png,1.4724900986029521e-12,1.0,1,1,H8388N,H8388N-MFCC.png,2.656259110236925e-12,1.0,1,1,H8388N_plp.png,0.3501304388046264,0.6498695015907288,1,1,H8388N-CQT.png,2.4360331460360207e-12,1.0,1,1,H8388N-Chromagram.png,1.6773296640515412e-10,1.0,1,1,0.01750652195869671,0.9824934750795364,1
S1685RN_segment_1-Mel_Spectrogram.png,0.9999994039535522,6.285845302045345e-07,0,0,S1685RN_segment_1,S1685RN_segment_1-MFCC.png,0.9999974966049194,2.538898570492165e-06,0,0,S1685RN_segment_1_plp.png,0.4106041193008423,0.5893959403038025,0,1,S1685RN_segment_1-CQT.png,0.9999816417694092,1.838786920416169e-05,0,0,S1685RN_segment_1-Chromagram.png,0.9993215799331664,0.0006784571451134,0,0,0.9704587161540984,0.029541318497763307,0
S3898RN_segment_2_shifted-Mel_Spectrogram.png,0.9999972581863404,2.7850323931488674e-06,0,0,S3898RN_segment_2_shifted,S3898RN_segment_2_shifted-MFCC.png,1.0,1.3418714139845632e-08,0,0,S3898RN_segment_2_shifted_plp.png,0.9261409640312196,0.0738589912652969,0,0,S3898RN_segment_2_shifted-CQT.png,1.0,1.2280024108690668e-08,0,0,S3898RN_segment_2_shifted-Chromagram.png,0.9999266862869264,7.326008199015632e-05,0,0,0.9962984830141067,0.0037015340327229288,0
