filename_mel,prob_ai_mel,prob_human_mel,true_label_mel,pred_label_mel,base_filename,filename_lyrics,prob_ai_lyrics,prob_human_lyrics,true_label_lyrics,pred_label_lyrics,filename_mfcc,prob_ai_mfcc,prob_human_mfcc,true_label_mfcc,pred_label_mfcc,filename_cqt,prob_ai_cqt,prob_human_cqt,true_label_cqt,pred_label_cqt,filename_melt,prob_ai_melt,prob_human_melt,true_label_melt,pred_label_melt,filename_mfcct,prob_ai_mfcct,prob_human_mfcct,true_label_mfcct,pred_label_mfcct,weighted_prob_ai,weighted_prob_human,final_pred_label
S2653RN_segment_1-Mel_Spectrogram.png,1.0,7.778540723861471e-15,0,0,S2653RN_segment_1,,,,,,S2653RN_segment_1-MFCC.png,1.0,1.1061952135543729e-13,0,0,S2653RN_segment_1-CQT.png,1.0,1.5638896427860868e-11,0,0,S2653RN_segment_1.pt,0.999831,0.000169,0,0,S2653RN_segment_1.pt,0.999999,1e-06,0,0,0.9999528333333335,4.7166667556091536e-05,0
H21354N-Mel_Spectrogram.png,0.6402232646942139,0.3597767353057861,1,0,H21354N,,,,,,H21354N-MFCC.png,0.0005660444730892,0.999433934688568,1,1,H21354N-CQT.png,0.988760232925415,0.0112397540360689,1,0,H21354N.pt,0.000868,0.999132,1,1,H21354N.pt,1e-06,0.999999,1,1,0.23310659387865293,0.7668934019239282,1
H1014N-Mel_Spectrogram.png,1.0405285660874951e-10,1.0,1,1,H1014N,,,,,,H1014N-MFCC.png,1.2973387697456928e-07,0.9999998807907104,1,1,H1014N-CQT.png,9.835081300479942e-07,0.9999990463256836,1,1,H1014N.pt,0.000534,0.999466,1,1,H1014N.pt,2e-06,0.999998,1,1,0.0001488540683347364,0.9998511493721011,1
H12527N-Mel_Spectrogram.png,0.9999854564666748,1.45081812661374e-05,1,0,H12527N,,,,,,H12527N-MFCC.png,0.9999127388000488,8.725901716388762e-05,1,0,H12527N-CQT.png,4.959966645401437e-06,0.9999949932098388,1,1,H12527N.pt,0.001076,0.998924,1,1,H12527N.pt,0.999999,1e-06,1,0,0.6669470254833426,0.33305296173153676,0
H322N-Mel_Spectrogram.png,2.9644642296489113e-08,1.0,1,1,H322N,,,,,,H322N-MFCC.png,4.215891191705623e-09,1.0,1,1,H322N-CQT.png,2.848755302833905e-12,1.0,1,1,H322N.pt,0.006307,0.993693,1,1,H322N.pt,2e-06,0.999998,1,1,0.0017523978263185454,0.9982476111111114,1
H13776N-Mel_Spectrogram.png,0.0002093165239784,0.9997907280921936,1,1,H13776N,,,,,,H13776N-MFCC.png,2.7220198717259336e-06,0.9999972581863404,1,1,H13776N-CQT.png,8.875694561538694e-07,0.9999991655349731,1,1,H13776N.pt,0.000603,0.999397,1,1,H13776N.pt,2e-06,0.999998,1,1,0.00022659090272018513,0.9997734211419425,1
H8445N-Mel_Spectrogram.png,1.5456389501622423e-09,1.0,1,1,H8445N,,,,,,H8445N-MFCC.png,5.001859335607151e-07,0.9999995231628418,1,1,H8445N-CQT.png,0.0006236943881958,0.9993763566017152,1,1,H8445N.pt,0.00031,0.99969,1,1,H8445N.pt,3e-06,0.999997,1,1,0.00012151125967729073,0.9998784958939024,1
H7656N-Mel_Spectrogram.png,4.753542270918842e-07,0.9999995231628418,1,1,H7656N,,,,,,H7656N-MFCC.png,2.574808588562405e-09,1.0,1,1,H7656N-CQT.png,4.741946395370178e-05,0.9999525547027588,1,1,H7656N.pt,0.000488,0.999512,1,1,H7656N.pt,2e-06,0.999998,1,1,0.00013876688663971818,0.9998612316953872,1
S2279RN_segment_2_stretched-Mel_Spectrogram.png,1.0,3.200905374090013e-10,0,0,S2279RN_segment_2_stretched,,,,,,S2279RN_segment_2_stretched-MFCC.png,1.0,3.289407981432344e-16,0,0,S2279RN_segment_2_stretched-CQT.png,1.0,5.113663263450405e-15,0,0,S2279RN_segment_2_stretched.pt,0.999716,0.000284,0,0,S2279RN_segment_2_stretched.pt,1.0,0.0,0,0,0.9999211111111111,7.888897780326599e-05,0
H23345N-Mel_Spectrogram.png,6.423046539083542e-10,1.0,1,1,H23345N,,,,,,H23345N-MFCC.png,1.0064823419142501e-09,1.0,1,1,H23345N-CQT.png,1.3705044586177773e-13,1.0,1,1,H23345N.pt,0.000339,0.999661,1,1,H23345N.pt,1.4e-05,0.999986,1,1,9.727812395040811e-05,0.9999027222222223,1
U567RN_segment_1-Mel_Spectrogram.png,0.9999997615814208,1.8604050922022003e-07,0,0,U567RN_segment_1,,,,,,U567RN_segment_1-MFCC.png,0.8417627215385437,0.1582372933626175,0,0,U567RN_segment_1-CQT.png,0.963090181350708,0.0369098298251628,0,0,U567RN_segment_1.pt,0.99936,0.00064,0,0,U567RN_segment_1.pt,0.999999,1e-06,0,0,0.9713985085485247,0.028601480006420082,0
H3612N-Mel_Spectrogram.png,1.7567017718961297e-12,1.0,1,1,H3612N,,,,,,H3612N-MFCC.png,1.4563130635767384e-15,1.0,1,1,H3612N-CQT.png,3.57234630765646e-10,1.0,1,1,H3612N.pt,0.000299,0.999701,1,1,H3612N.pt,2e-06,0.999998,1,1,8.350002033458381e-05,0.9999165000000001,1
H16148N-Mel_Spectrogram.png,5.562034721684482e-10,1.0,1,1,H16148N,,,,,,H16148N-MFCC.png,5.621882083126084e-13,1.0,1,1,H16148N-CQT.png,1.1429435685644113e-13,1.0,1,1,H16148N.pt,0.000851,0.999149,1,1,H16148N.pt,4e-06,0.999996,1,1,0.00023727793237879,0.9997627222222223,1
U800RN_segment_2_stretched-Mel_Spectrogram.png,0.999997854232788,2.123498006767477e-06,0,0,U800RN_segment_2_stretched,,,,,,U800RN_segment_2_stretched-MFCC.png,1.0,1.6272157232766205e-10,0,0,U800RN_segment_2_stretched-CQT.png,0.9958322644233704,0.0041677323170006,0,0,U800RN_segment_2_stretched.pt,0.981227,0.018773,0,0,U800RN_segment_2_stretched.pt,0.999994,6e-06,0,0,0.9945518075326286,0.005448186127511065,0
U51RN_segment_1_shifted-Mel_Spectrogram.png,1.0,4.2508538911079086e-09,0,0,U51RN_segment_1_shifted,,,,,,U51RN_segment_1_shifted-MFCC.png,1.0,4.444421261275361e-15,0,0,U51RN_segment_1_shifted-CQT.png,0.019275851547718,0.9807240962982178,0,1,U51RN_segment_1_shifted.pt,0.997009,0.002991,0,0,U51RN_segment_1_shifted.pt,0.999999,1e-06,0,0,0.944684269530429,0.0553157287529167,0
S1813RN_segment_2-Mel_Spectrogram.png,1.0,2.069403315374529e-08,0,0,S1813RN_segment_2,,,,,,S1813RN_segment_2-MFCC.png,0.9999998807907104,6.240796324163966e-08,0,0,S1813RN_segment_2-CQT.png,0.9997469782829284,0.0002530236670281,0,0,S1813RN_segment_2.pt,0.999989,1.1e-05,0,0,S1813RN_segment_2.pt,0.99999,1e-05,0,0,0.9999806455919479,1.935079783797743e-05,0
H10883N-Mel_Spectrogram.png,9.763307753019036e-05,0.999902367591858,1,1,H10883N,,,,,,H10883N-MFCC.png,0.001089286757633,0.998910665512085,1,1,H10883N-CQT.png,8.151830843416974e-05,0.9999184608459472,1,1,H10883N.pt,0.006305,0.993695,1,1,H10883N.pt,2e-06,0.999998,1,1,0.001965030220499118,0.9980349608523054,1
S3274RN_segment_2_shifted-Mel_Spectrogram.png,1.0,3.005300652433873e-12,0,0,S3274RN_segment_2_shifted,,,,,,S3274RN_segment_2_shifted-MFCC.png,1.0,3.9659738709264813e-13,0,0,S3274RN_segment_2_shifted-CQT.png,1.0,1.2581622854668241e-08,0,0,S3274RN_segment_2_shifted.pt,0.999014,0.000986,0,0,S3274RN_segment_2_shifted.pt,1.0,0.0,0,0,0.9997261111111113,0.00027388958876884166,0
H1628N-Mel_Spectrogram.png,1.346971090221416e-09,1.0,1,1,H1628N,,,,,,H1628N-MFCC.png,4.426171668764356e-12,1.0,1,1,H1628N-CQT.png,1.1821764400732349e-10,1.0,1,1,H1628N.pt,0.000321,0.999679,1,1,H1628N.pt,3e-06,0.999997,1,1,8.983371479731168e-05,0.9999101666666669,1
U408RN_segment_1_shifted-Mel_Spectrogram.png,0.9999998807907104,1.0464730593184869e-07,0,0,U408RN_segment_1_shifted,,,,,,U408RN_segment_1_shifted-MFCC.png,1.0,2.369256457690483e-10,0,0,U408RN_segment_1_shifted-CQT.png,1.0,1.7091801307600463e-09,0,0,U408RN_segment_1_shifted.pt,0.712852,0.287148,0,0,U408RN_segment_1_shifted.pt,0.999992,8e-06,0,0,0.9202348557751975,0.07976514031424928,0
H7933N-Mel_Spectrogram.png,3.872602682974957e-09,1.0,1,1,H7933N,,,,,,H7933N-MFCC.png,6.966810239816823e-09,1.0,1,1,H7933N-CQT.png,5.016286661768156e-15,1.0,1,1,H7933N.pt,0.002695,0.997305,1,1,H7933N.pt,1e-06,0.999999,1,1,0.0007488355701916195,0.9992511666666668,1
S3855RN_segment_2-Mel_Spectrogram.png,1.0,3.6963260230393757e-10,0,0,S3855RN_segment_2,,,,,,S3855RN_segment_2-MFCC.png,0.9998679161071776,0.00013211654732,0,0,S3855RN_segment_2-CQT.png,0.9999850988388062,1.4940874280000571e-05,0,0,S3855RN_segment_2.pt,0.999326,0.000674,0,0,S3855RN_segment_2.pt,0.999999,1e-06,0,0,0.9997897137311301,0.00021029402024461182,0
S2536RN_segment_1-Mel_Spectrogram.png,0.9977389574050904,0.002261056099087,0,0,S2536RN_segment_1,S2536RN_segment_1_lyrics.txt,0.9895581603050232,0.0104418331757187,0.0,0.0,S2536RN_segment_1-MFCC.png,0.9999964237213136,3.5268249121145345e-06,0,0,S2536RN_segment_1-CQT.png,0.0003833862720057,0.9996166229248048,0,1,S2536RN_segment_1.pt,0.996907,0.003093,0,0,S2536RN_segment_1.pt,0.999999,1e-06,0,0,0.9476357382535723,0.05236425751232068,0
S3438RN_segment_1_stretched-Mel_Spectrogram.png,1.0,2.2029098202641891e-16,0,0,S3438RN_segment_1_stretched,,,,,,S3438RN_segment_1_stretched-MFCC.png,1.0,1.2432696505143052e-19,0,0,S3438RN_segment_1_stretched-CQT.png,0.9932568073272704,0.0067431307397782,0,0,S3438RN_segment_1_stretched.pt,0.999452,0.000548,0,0,S3438RN_segment_1_stretched.pt,0.999999,1e-06,0,0,0.9994729337404041,0.000527062818876628,0
H13091N-Mel_Spectrogram.png,1.8540221441432078e-11,1.0,1,1,H13091N,,,,,,H13091N-MFCC.png,1.5343275538981516e-09,1.0,1,1,H13091N-CQT.png,1.428503718309618e-13,1.0,1,1,H13091N.pt,0.000927,0.999073,1,1,H13091N.pt,1.2e-05,0.999988,1,1,0.0002601669275459233,0.9997398333333334,1
S3774RN_segment_1-Mel_Spectrogram.png,1.0,5.592942291451231e-20,0,0,S3774RN_segment_1,,,,,,S3774RN_segment_1-MFCC.png,1.0,4.189800416332101e-12,0,0,S3774RN_segment_1-CQT.png,1.0,3.0528758176217036e-17,0,0,S3774RN_segment_1.pt,0.999955,4.5e-05,0,0,S3774RN_segment_1.pt,0.999998,2e-06,0,0,0.9999870555555558,1.2944445142746226e-05,0
H23121N-Mel_Spectrogram.png,5.896280796946485e-09,1.0,1,1,H23121N,,,,,,H23121N-MFCC.png,0.3360865116119385,0.6639134883880615,1,1,H23121N-CQT.png,0.0009503174806013,0.999049723148346,1,1,H23121N.pt,0.00027,0.99973,1,1,H23121N.pt,2e-06,0.999998,1,1,0.056142660099878935,0.9438573437951407,1
U73RN_segment_1_stretched-Mel_Spectrogram.png,1.0,2.734617809974082e-10,0,0,U73RN_segment_1_stretched,,,,,,U73RN_segment_1_stretched-MFCC.png,1.0,1.0028882238555248e-11,0,0,U73RN_segment_1_stretched-CQT.png,1.0,3.0615792002687504e-15,0,0,U73RN_segment_1_stretched.pt,0.998977,0.001023,0,0,U73RN_segment_1_stretched.pt,0.999998,2e-06,0,0,0.999715388888889,0.00028461118874436746,0
S3166RN_segment_1_stretched-Mel_Spectrogram.png,0.9994329810142516,0.0005669504753313,0,0,S3166RN_segment_1_stretched,,,,,,S3166RN_segment_1_stretched-MFCC.png,1.0,4.89126350533553e-10,0,0,S3166RN_segment_1_stretched-CQT.png,0.9990472197532654,0.0009527289075776,0,0,S3166RN_segment_1_stretched.pt,0.995442,0.004558,0,0,S3166RN_segment_1_stretched.pt,0.999999,1e-06,0,0,0.998523229156918,0.0014767490417562862,0
U1110RN_segment_2_stretched-Mel_Spectrogram.png,1.0,2.919900765618877e-09,0,0,U1110RN_segment_2_stretched,,,,,,U1110RN_segment_2_stretched-MFCC.png,1.0,5.698806434787004e-16,0,0,U1110RN_segment_2_stretched-CQT.png,0.9787223935127258,0.0212776586413383,0,0,U1110RN_segment_2_stretched.pt,0.999837,0.000163,0,0,U1110RN_segment_2_stretched.pt,0.999998,2e-06,0,0,0.9987721885284849,0.0012278151800468801,0
H18896N-Mel_Spectrogram.png,7.227416443100765e-09,1.0,1,1,H18896N,,,,,,H18896N-MFCC.png,5.229788824223647e-12,1.0,1,1,H18896N-CQT.png,1.918149883720077e-12,1.0,1,1,H18896N.pt,0.00536,0.99464,1,1,H18896N.pt,3e-06,0.999997,1,1,0.0014895575641494297,0.9985104444444447,1
H19857N-Mel_Spectrogram.png,1.5760802385411665e-11,1.0,1,1,H19857N,,,,,,H19857N-MFCC.png,1.1763899316480364e-12,1.0,1,1,H19857N-CQT.png,7.111044392216215e-11,1.0,1,1,H19857N.pt,0.000279,0.999721,1,1,H19857N.pt,2e-06,0.999998,1,1,7.794445296909031e-05,0.9999220555555557,1
S956RN_segment_2-Mel_Spectrogram.png,1.0,2.5588735634632365e-16,0,0,S956RN_segment_2,,,,,,S956RN_segment_2-MFCC.png,0.3949398696422577,0.6050601005554199,0,1,S956RN_segment_2-CQT.png,0.0249380320310592,0.9750619530677797,0,1,S956RN_segment_2.pt,0.999989,1.1e-05,0,0,S956RN_segment_2.pt,0.999998,2e-06,0,0,0.8449830356087686,0.15501695859633563,0
S3029RN_segment_1_shifted-Mel_Spectrogram.png,1.0,1.0415958460324726e-12,0,0,S3029RN_segment_1_shifted,,,,,,S3029RN_segment_1_shifted-MFCC.png,1.0,2.0673140120348182e-14,0,0,S3029RN_segment_1_shifted-CQT.png,0.9995564818382264,0.000443550030468,0,0,S3029RN_segment_1_shifted.pt,0.998726,0.001274,0,0,S3029RN_segment_1_shifted.pt,0.99996,4e-05,0,0,0.999612582324346,0.0003874194464298888,0
H13423N-Mel_Spectrogram.png,0.0010774676920846,0.9989225268363952,1,1,H13423N,,,,,,H13423N-MFCC.png,0.0072606671601533,0.9927393794059752,1,1,H13423N-CQT.png,0.0005214337143115,0.9994786381721495,1,1,H13423N.pt,0.010992,0.989008,1,1,H13423N.pt,2e-06,0.999998,1,1,0.004592154091955246,0.9954078561428918,1
H6850N-Mel_Spectrogram.png,1.289035481022438e-06,0.9999986886978148,1,1,H6850N,,,,,,H6850N-MFCC.png,0.0111621348187327,0.9888378381729126,1,1,H6850N-CQT.png,0.1953085958957672,0.8046914339065552,1,1,H6850N.pt,0.000273,0.999727,1,1,H6850N.pt,2e-06,0.999998,1,1,0.012787469196076137,0.9872125217730205,1
H14407N-Mel_Spectrogram.png,3.474892196209112e-07,0.9999996423721312,1,1,H14407N,,,,,,H14407N-MFCC.png,2.8838316623591712e-08,1.0,1,1,H14407N-CQT.png,0.0019399980083107,0.9980599284172058,1,1,H14407N.pt,0.000598,0.999402,1,1,H14407N.pt,2e-06,0.999998,1,1,0.0002744345538532598,0.9997255633487703,1
S3996RN_segment_2-Mel_Spectrogram.png,1.0,3.9924377692734936e-10,0,0,S3996RN_segment_2,,,,,,S3996RN_segment_2-MFCC.png,0.9999998807907104,8.95749963092385e-08,0,0,S3996RN_segment_2-CQT.png,0.9857779741287231,0.0142220314592123,0,0,S3996RN_segment_2.pt,0.991119,0.008881,0,0,S3996RN_segment_2.pt,0.999999,1e-06,0,0,0.9967427009167142,0.0032572945655788958,0
U1339RN_segment_2-Mel_Spectrogram.png,1.0,9.195597408528931e-12,0,0,U1339RN_segment_2,,,,,,U1339RN_segment_2-MFCC.png,1.0,1.1880211224502002e-11,0,0,U1339RN_segment_2-CQT.png,0.7105165719985962,0.2894834578037262,0,0,U1339RN_segment_2.pt,0.99804,0.00196,0,0,U1339RN_segment_2.pt,0.999998,2e-06,0,0,0.9833726984443667,0.01662730321585249,0
S2902RN_segment_1_shifted-Mel_Spectrogram.png,0.9999972581863404,2.711585921133519e-06,0,0,S2902RN_segment_1_shifted,,,,,,S2902RN_segment_1_shifted-MFCC.png,1.0,6.339929124223044e-13,0,0,S2902RN_segment_1_shifted-CQT.png,0.0607619322836399,0.9392381310462952,0,1,S2902RN_segment_1_shifted.pt,0.999995,5e-06,0,0,S2902RN_segment_1_shifted.pt,1.0,0.0,0,0,0.9478179568452969,0.05218203827654461,0
H18911N-Mel_Spectrogram.png,8.978758181399371e-09,1.0,1,1,H18911N,,,,,,H18911N-MFCC.png,1.416619488381343e-09,1.0,1,1,H18911N-CQT.png,1.2132650569970926e-12,1.0,1,1,H18911N.pt,0.000604,0.999396,1,1,H18911N.pt,2e-06,0.999998,1,1,0.0001682249524923688,0.9998317777777779,1
H9625N-Mel_Spectrogram.png,7.866131357392447e-12,1.0,1,1,H9625N,,,,,,H9625N-MFCC.png,2.556129752306901e-10,1.0,1,1,H9625N-CQT.png,2.475792726386317e-08,1.0,1,1,H9625N.pt,0.000435,0.999565,1,1,H9625N.pt,4e-06,0.999996,1,1,0.00012172364244982481,0.999878277777778,1
H22284N-Mel_Spectrogram.png,0.0003511944669298,0.9996488094329834,1,1,H22284N,,,,,,H22284N-MFCC.png,0.5155683159828186,0.4844317138195038,1,0,H22284N-CQT.png,0.0011395127512514,0.998860478401184,1,1,H22284N.pt,0.008617,0.991383,1,1,H22284N.pt,2e-06,0.999998,1,1,0.0884829685019087,0.911517037056923,1
H19153N-Mel_Spectrogram.png,0.0887558087706565,0.9112442135810852,1,1,H19153N,,,,,,H19153N-MFCC.png,5.2569641411537305e-05,0.999947428703308,1,1,H19153N-CQT.png,0.0138982161879539,0.9861017465591432,1,1,H19153N.pt,0.999109,0.000891,1,0,H19153N.pt,1.0,0.0,1,0,0.5251877760536374,0.47481222780969407,0
S1991RN_segment_1-Mel_Spectrogram.png,1.0,1.496465396044755e-09,0,0,S1991RN_segment_1,,,,,,S1991RN_segment_1-MFCC.png,0.9906983971595764,0.0093016037717461,0,0,S1991RN_segment_1-CQT.png,0.9997772574424744,0.0002227021759608,0,0,S1991RN_segment_1.pt,0.999717,0.000283,0,0,S1991RN_segment_1.pt,0.999999,1e-06,0,0,0.998358524940067,0.001641473387418116,0
S3221RN_segment_1_stretched-Mel_Spectrogram.png,1.0,1.2202797106120045e-10,0,0,S3221RN_segment_1_stretched,,,,,,S3221RN_segment_1_stretched-MFCC.png,1.0,3.8746057545475873e-20,0,0,S3221RN_segment_1_stretched-CQT.png,1.0,2.162850165632335e-08,0,0,S3221RN_segment_1_stretched.pt,0.999747,0.000253,0,0,S3221RN_segment_1_stretched.pt,1.0,0.0,0,0,0.9999297222222223,7.027901325786178e-05,0
H19761N-Mel_Spectrogram.png,1.181105768743862e-10,1.0,1,1,H19761N,,,,,,H19761N-MFCC.png,4.850640288739383e-12,1.0,1,1,H19761N-CQT.png,4.667457087492721e-09,1.0,1,1,H19761N.pt,0.00138,0.99862,1,1,H19761N.pt,2e-06,0.999998,1,1,0.0003837780706978829,0.9996162222222225,1
S661RN_segment_1-Mel_Spectrogram.png,1.0,1.7343482205944836e-09,0,0,S661RN_segment_1,,,,,,S661RN_segment_1-MFCC.png,1.0,3.014296723335974e-08,0,0,S661RN_segment_1-CQT.png,0.9987136125564576,0.0012863647425547,0,0,S661RN_segment_1.pt,0.980045,0.019955,0,0,S661RN_segment_1.pt,0.999998,2e-06,0,0,0.9943850340309145,0.005614970213510974,0
S1213RN_segment_1_stretched-Mel_Spectrogram.png,1.0,2.795029062310145e-17,0,0,S1213RN_segment_1_stretched,,,,,,S1213RN_segment_1_stretched-MFCC.png,1.0,1.422654989690145e-13,0,0,S1213RN_segment_1_stretched-CQT.png,1.0,2.4485569127818957e-10,0,0,S1213RN_segment_1_stretched.pt,0.999806,0.000194,0,0,S1213RN_segment_1_stretched.pt,1.0,0.0,0,0,0.9999461111111112,5.388890251570153e-05,0
S449RN_segment_1_stretched-Mel_Spectrogram.png,1.0,1.424039084330487e-21,0,0,S449RN_segment_1_stretched,,,,,,S449RN_segment_1_stretched-MFCC.png,1.0,2.786439287957149e-16,0,0,S449RN_segment_1_stretched-CQT.png,1.0,9.917961417416075e-12,0,0,S449RN_segment_1_stretched.pt,0.999999,1e-06,0,0,S449RN_segment_1_stretched.pt,1.0,0.0,0,0,0.9999997222222224,2.7777832882207535e-07,0
H23818N-Mel_Spectrogram.png,2.6278176683269816e-12,1.0,1,1,H23818N,,,,,,H23818N-MFCC.png,4.909737010904498e-16,1.0,1,1,H23818N-CQT.png,2.346393749869808e-13,1.0,1,1,H23818N.pt,0.000197,0.999803,1,1,H23818N.pt,2e-06,0.999998,1,1,5.5166667409733375e-05,0.9999448333333334,1
H6115N-Mel_Spectrogram.png,2.6373076899427472e-12,1.0,1,1,H6115N,,,,,,H6115N-MFCC.png,3.990900948362553e-17,1.0,1,1,H6115N-CQT.png,4.410831509066293e-13,1.0,1,1,H6115N.pt,0.000578,0.999422,1,1,H6115N.pt,2e-06,0.999998,1,1,0.00016100000075709676,0.9998390000000001,1
S2688RN_segment_1_shifted-Mel_Spectrogram.png,1.0,4.683892163015457e-13,0,0,S2688RN_segment_1_shifted,,,,,,S2688RN_segment_1_shifted-MFCC.png,1.0,3.7961550135995337e-14,0,0,S2688RN_segment_1_shifted-CQT.png,0.9984307885169984,0.0015692233573645,0,0,S2688RN_segment_1_shifted.pt,0.99999,1e-05,0,0,S2688RN_segment_1_shifted.pt,0.999998,2e-06,0,0,0.9999095993620557,9.040129776779617e-05,0
S2410RN_segment_1_stretched-Mel_Spectrogram.png,0.9999982118606568,1.7515832269054954e-06,0,0,S2410RN_segment_1_stretched,,,,,,S2410RN_segment_1_stretched-MFCC.png,1.0,1.914461256191657e-09,0,0,S2410RN_segment_1_stretched-CQT.png,0.9999977350234984,2.3028462692309404e-06,0,0,S2410RN_segment_1_stretched.pt,0.99932,0.00068,0,0,S2410RN_segment_1_stretched.pt,1.0,0.0,0,0,0.9998104885737102,0.00018950369476597377,0
H3627N-Mel_Spectrogram.png,1.6055494711508802e-09,1.0,1,1,H3627N,,,,,,H3627N-MFCC.png,6.533696250698995e-07,0.9999994039535522,1,1,H3627N-CQT.png,3.8290938420004756e-08,1.0,1,1,H3627N.pt,0.000411,0.999589,1,1,H3627N.pt,1e-06,0.999999,1,1,0.00011450035708672143,0.9998855117700367,1
H3044N-Mel_Spectrogram.png,2.64315289490516e-13,1.0,1,1,H3044N,H3044N_lyrics.txt,0.0278057251125574,0.9721941947937012,1.0,1.0,H3044N-MFCC.png,5.797018952109073e-14,1.0,1,1,H3044N-CQT.png,6.636893183468995e-13,1.0,1,1,H3044N.pt,0.000744,0.999256,1,1,H3044N.pt,2e-06,0.999998,1,1,0.002966972511363699,0.9970330194793702,1
H16880N-Mel_Spectrogram.png,1.1056374565887594e-11,1.0,1,1,H16880N,,,,,,H16880N-MFCC.png,9.222586028201363e-10,1.0,1,1,H16880N-CQT.png,6.72567548463121e-05,0.9999327659606934,1,1,H16880N.pt,0.000323,0.999677,1,1,H16880N.pt,3e-06,0.999997,1,1,9.412553205022186e-05,0.9999058758867054,1
S4537RN_segment_1-Mel_Spectrogram.png,0.999954342842102,4.5688033424085006e-05,0,0,S4537RN_segment_1,,,,,,S4537RN_segment_1-MFCC.png,1.0,1.3171231466602151e-11,0,0,S4537RN_segment_1-CQT.png,1.0,3.2132940752660492e-09,0,0,S4537RN_segment_1.pt,0.999999,1e-06,0,0,S4537RN_segment_1.pt,0.999998,2e-06,0,0,0.9999865952339174,1.3413523329344151e-05,0
S4754RN_segment_2-Mel_Spectrogram.png,1.0,1.207449962237206e-08,0,0,S4754RN_segment_2,,,,,,S4754RN_segment_2-MFCC.png,1.0,2.749287464354211e-10,0,0,S4754RN_segment_2-CQT.png,1.0,6.6606471449404125e-09,0,0,S4754RN_segment_2.pt,0.981519,0.018481,0,0,S4754RN_segment_2.pt,0.999998,2e-06,0,0,0.9948659444444446,0.0051340593254406396,0
H2403N-Mel_Spectrogram.png,6.3549235318483e-11,1.0,1,1,H2403N,,,,,,H2403N-MFCC.png,1.3443964637285116e-13,1.0,1,1,H2403N-CQT.png,3.6130206465534436e-11,1.0,1,1,H2403N.pt,0.000327,0.999673,1,1,H2403N.pt,5e-06,0.999995,1,1,9.194446412665012e-05,0.9999080555555557,1
H9358N-Mel_Spectrogram.png,9.65655431173218e-08,0.9999998807907104,1,1,H9358N,H9358N_lyrics.txt,0.0581822507083416,0.9418177604675292,1.0,1.0,H9358N-MFCC.png,4.918009608445573e-07,0.9999995231628418,1,1,H9358N-CQT.png,0.0033689779229462,0.9966309666633606,1,1,H9358N.pt,0.000329,0.999671,1,1,H9358N.pt,2e-06,0.999998,1,1,0.006069421878511377,0.9939305730520248,1
H24241N-Mel_Spectrogram.png,8.831899322103709e-06,0.9999911785125732,1,1,H24241N,,,,,,H24241N-MFCC.png,6.4306990843476805e-09,1.0,1,1,H24241N-CQT.png,0.0047162915579974,0.9952836632728576,1,1,H24241N.pt,0.000222,0.999778,1,1,H24241N.pt,2e-06,0.999998,1,1,0.0003265816859280651,0.9996734197686514,1
H21850N-Mel_Spectrogram.png,6.159212944112369e-07,0.9999994039535522,1,1,H21850N,,,,,,H21850N-MFCC.png,8.531340239294194e-13,1.0,1,1,H21850N-CQT.png,2.3854450858194765e-13,1.0,1,1,H21850N.pt,0.00072,0.99928,1,1,H21850N.pt,3e-06,0.999997,1,1,0.0002008377560705557,0.9997991677648758,1
H21713N-Mel_Spectrogram.png,7.413839764325303e-09,1.0,1,1,H21713N,,,,,,H21713N-MFCC.png,1.9467025769159822e-09,1.0,1,1,H21713N-CQT.png,4.490485761010632e-11,1.0,1,1,H21713N.pt,0.000511,0.999489,1,1,H21713N.pt,1e-06,0.999999,1,1,0.00014216905301174502,0.9998578333333333,1
H14989N-Mel_Spectrogram.png,5.135450745208381e-11,1.0,1,1,H14989N,,,,,,H14989N-MFCC.png,7.411124443024164e-06,0.999992609024048,1,1,H14989N-CQT.png,0.0122248036786913,0.9877752065658568,1,1,H14989N.pt,0.004005,0.995995,1,1,H14989N.pt,2e-06,0.999998,1,1,0.0017933354060440507,0.9982066685354447,1
S2871RN_segment_1-Mel_Spectrogram.png,1.0,2.466454232692705e-13,0,0,S2871RN_segment_1,,,,,,S2871RN_segment_1-MFCC.png,0.9999138116836548,8.616506966063753e-05,0,0,S2871RN_segment_1-CQT.png,0.9871143102645874,0.0128856357187032,0,0,S2871RN_segment_1.pt,0.999892,0.000108,0,0,S2871RN_segment_1.pt,0.999998,2e-06,0,0,0.9992393191841975,0.0007606739404954635,0
H20716N-Mel_Spectrogram.png,3.5914794693781005e-08,1.0,1,1,H20716N,H20716N_lyrics.txt,0.1261352896690368,0.8738646507263184,1.0,1.0,H20716N-MFCC.png,1.3221829187060052e-10,1.0,1,1,H20716N-CQT.png,1.1068019644303148e-15,1.0,1,1,H20716N.pt,0.000589,0.999411,1,1,H20716N.pt,2e-06,0.999998,1,1,0.012761187965435152,0.987238815072632,1
S1688RN_segment_2-Mel_Spectrogram.png,1.0,1.631969004378675e-09,0,0,S1688RN_segment_2,,,,,,S1688RN_segment_2-MFCC.png,1.0,1.1585904458044638e-10,0,0,S1688RN_segment_2-CQT.png,0.9941052198410034,0.0058947782963514,0,0,S1688RN_segment_2.pt,1.0,0.0,0,0,S1688RN_segment_2.pt,0.999999,1e-06,0,0,0.9996722899911671,0.00032771037798741984,0
